host_acceptance_rate,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_30,availability_90,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month,facebook,reviews,selfie,government_id, Washer, Stove, Fire extinguisher, Dryer, Shampoo, Paid parking off premises, Dishes and silverware, First aid kit, Hot water, Shower gel, Free street parking, Air conditioning, Heating, Toaster, Host greets you, Luggage dropoff allowed, Smoke alarm, Pocket wifi, Dedicated workspace, Drying rack for clothing, Freezer, Room-darkening shades, Microwave, Iron, Wine glasses, Coffee maker, Bed linens, Hangers, Wifi, Essentials, Dining table, Ethernet connection, Lock on bedroom door, Cleaning products, Cooking basics, Cable TV, Bathtub, Refrigerator, Elevator, Paid parking on premises, Breakfast, Oven, Carbon monoxide alarm, Long term stays allowed, Hair dryer, Kitchen
0.61,1,true,true,Simancas,San Blas - Canillejas,40.43602,-3.63506,Entire rental unit,Entire home/apt,3,2,2,2,48,4,31,3,26,247,16,4.77,4.83,4.64,4.66,4.71,4.55,4.79,false,1,2.26,false,true,false,true,true,false,false,true,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,true
1,2,true,true,Justicia,Centro,40.42242,-3.69674,Entire rental unit,Entire home/apt,4,1,2,2,138,1,1125,11,71,163,24,4.65,4.69,4.71,4.85,4.89,4.86,4.65,true,2,1.52,false,true,true,true,false,true,false,false,true,false,true,false,true,false,false,true,true,true,false,false,false,false,false,true,true,false,true,true,false,true,true,true,true,true,true,false,false,true,true,false,false,true,false,false,false,true,false,true,true,true
0.86,5,true,true,Cortes,Centro,40.4112,-3.69567,Entire rental unit,Entire home/apt,4,1,2,2,61,2,366,5,51,245,0,4.44,4.56,4.73,4.74,4.81,4.84,4.44,false,5,2.28,true,true,false,true,true,true,false,true,true,true,true,false,true,false,false,false,true,false,true,false,true,false,true,false,false,true,true,true,false,true,true,true,true,true,false,true,false,false,true,false,false,true,false,true,false,true,false,true,true,true
0.81,2,true,true,Justicia,Centro,40.42171,-3.69823,Entire rental unit,Entire home/apt,2,1,1,1,65,7,30,4,19,215,0,4.86,4.95,4.97,4.96,4.94,4.88,4.89,true,1,1.98,false,true,true,true,true,false,false,false,false,true,false,false,false,false,false,true,true,false,true,false,true,true,false,false,false,false,false,true,false,false,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true
0.86,5,true,true,Universidad,Centro,40.42556,-3.70175,Entire rental unit,Entire home/apt,4,1,1,2,68,2,360,0,53,185,2,4.51,4.53,4.71,4.82,4.74,4.82,4.48,false,5,1.7,true,true,false,true,true,true,false,true,true,false,true,false,true,true,false,true,true,false,true,true,false,false,true,false,false,false,true,true,false,true,true,true,true,true,false,false,false,false,true,false,false,true,true,false,false,true,false,true,true,true
1,1,true,true,Timón,Barajas,40.46913,-3.58258,Entire rental unit,Entire home/apt,8,2.5,4,7,109,1,1125,4,40,189,6,4.89,4.89,4.91,4.97,4.98,4.8,4.86,false,1,1.81,false,true,false,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true,true,true,true,false,false,true,true,true,false,true,true,true,true,true,false,false,false,false,true,true,true,true,true,false,true,true,true,true,true,true
1,1,true,false,Numancia,Puente de Vallecas,40.39826,-3.66722,Private room in rental unit,Private room,2,1.5,1,2,31,2,6,29,89,128,5,4.76,4.83,4.93,4.92,4.8,4.6,4.71,true,1,1.32,true,true,false,true,false,false,false,false,true,false,true,true,true,false,true,true,true,false,true,false,false,false,false,false,false,false,true,false,false,true,true,true,true,true,false,false,false,false,false,false,false,true,true,false,false,false,false,false,true,false
0.94,3,true,true,Sol,Centro,40.41726,-3.70269,Entire rental unit,Entire home/apt,2,1,1,2,66,90,300,16,18,31,0,4.57,4.57,4.57,4.67,4.83,4.77,4.53,false,1,0.29,false,true,true,true,false,false,false,false,false,false,true,false,false,false,false,true,true,false,false,false,false,false,true,false,false,true,true,true,false,false,false,true,true,true,false,false,false,true,true,false,true,true,true,false,false,true,false,true,false,true
0.97,1,true,true,Palacio,Centro,40.41498,-3.70891,Entire rental unit,Entire home/apt,2,1,1,1,139,3,1125,8,68,54,12,4.64,4.74,4.72,4.79,4.89,4.94,4.62,true,1,0.83,false,true,true,true,false,false,false,false,false,false,true,false,true,false,false,false,true,true,false,false,true,false,false,false,false,false,true,true,true,true,false,true,true,true,false,false,false,false,false,false,true,true,true,false,false,false,false,true,true,true
0.89,1,true,true,Sol,Centro,40.41858,-3.70077,Private room in rental unit,Private room,2,1,1,1,35,20,65,0,0,563,4,4.7,4.83,4.83,4.83,4.8,4.91,4.74,false,1,5.22,false,true,false,true,false,true,false,false,true,false,true,false,true,true,false,false,false,false,false,false,false,false,true,false,false,true,true,false,false,false,true,true,true,true,false,false,false,true,true,false,false,true,true,false,false,false,false,true,true,true
0.98,4,true,true,Palacio,Centro,40.40964,-3.71139,Entire rental unit,Entire home/apt,4,1,1,2,55,1,1125,0,0,288,0,4.74,4.79,4.8,4.89,4.94,4.89,4.7,true,3,2.73,true,true,false,true,false,true,false,false,true,false,true,false,true,false,false,true,true,false,true,true,false,false,true,false,false,false,true,true,false,true,false,true,true,true,false,false,false,false,true,true,false,true,true,true,false,true,false,true,true,true
0.97,1,true,true,Embajadores,Centro,40.40956,-3.7009,Entire rental unit,Entire home/apt,3,1,1,2,52,2,180,1,33,330,11,4.63,4.61,4.7,4.84,4.89,4.74,4.59,false,1,3.03,false,true,true,true,false,true,true,false,true,false,true,false,true,true,false,false,false,true,true,false,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,false,false,false,true,true,false,true,false,false,false,false,true,true,true,true
1,1,true,true,Universidad,Centro,40.42298,-3.70895,Entire loft,Entire home/apt,3,1,1,2,72,2,60,7,41,197,9,4.72,4.73,4.79,4.82,4.84,4.88,4.66,true,1,1.96,false,true,false,true,true,false,false,false,true,false,true,false,true,true,false,false,true,false,true,false,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,false,false,false,true,false,true,true,true
1,1,true,true,Embajadores,Centro,40.41271,-3.7005,Entire rental unit,Entire home/apt,3,1,1,2,50,28,310,0,14,17,0,4.35,4.59,4.53,4.82,4.82,4.53,4.41,false,1,0.17,false,true,false,true,false,true,false,false,true,true,true,false,true,true,false,true,true,false,true,false,false,false,false,true,false,true,true,true,false,true,true,true,false,true,true,true,false,true,true,false,true,true,false,false,false,false,false,true,true,true
0,1,true,true,Gaztambide,Chamberí,40.43741,-3.71162,Entire rental unit,Entire home/apt,5,1.5,3,6,105,4,100,1,2,53,0,4.82,4.83,4.75,4.85,4.84,4.67,4.79,false,1,0.5,true,true,true,true,true,false,false,true,true,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,true,true,true
1,12,true,true,Universidad,Centro,40.42656,-3.7036,Entire rental unit,Entire home/apt,2,1,1,1,215,3,1125,21,48,352,29,4.86,4.83,4.93,4.94,4.95,4.85,4.73,true,9,3.32,true,true,true,true,true,false,false,false,false,true,false,false,false,false,false,true,true,false,false,false,true,false,false,false,false,true,false,true,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false
0.48,3,true,false,Lucero,Latina,40.40726,-3.74174,Private room in residential home,Private room,1,1,1,1,14,3,20,0,0,10,0,4.67,4.9,4.5,5,4.7,4.3,4.4,false,3,0.09,false,true,false,true,true,true,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,true
0.74,18,true,true,Recoletos,Salamanca,40.42187,-3.68775,Entire serviced apartment,Entire home/apt,2,1,1,2,70,30,330,0,44,8,5,4.88,4.75,4.88,4.88,5,4.88,4.5,false,9,0.16,false,true,false,false,false,true,true,false,true,true,true,false,true,true,false,true,true,false,false,true,true,false,true,false,false,true,true,true,false,true,true,true,true,true,false,false,false,false,true,false,false,true,true,false,false,true,false,true,true,true
1,4,true,true,Castilla,Chamartín,40.47058,-3.68539,Entire rental unit,Entire home/apt,2,1,1,4,56,2,30,11,58,56,6,4.63,4.78,4.83,4.81,4.93,4.57,4.61,true,4,0.52,false,true,false,true,false,true,false,false,true,false,true,false,true,true,false,true,true,true,false,true,false,false,true,true,true,false,true,true,false,true,true,true,true,true,false,false,false,true,true,false,false,true,true,true,false,false,false,true,true,true
0.44,2,true,true,Palacio,Centro,40.41825,-3.71239,Entire rental unit,Entire home/apt,4,2,2,2,136,7,1125,0,36,98,3,4.91,4.94,4.96,4.99,4.97,4.99,4.81,false,1,1.05,true,true,true,true,false,true,true,false,true,true,true,true,true,false,false,true,true,false,true,true,false,false,true,false,false,false,true,true,false,true,false,true,true,true,false,false,false,false,true,false,false,true,true,false,false,true,false,true,true,true
1,2,true,true,Embajadores,Centro,40.40766,-3.69952,Entire rental unit,Entire home/apt,4,1,1,2,64,6,20,0,2,75,0,4.38,4.6,4.49,4.81,4.74,4.65,4.58,false,2,0.7,false,true,true,true,false,true,false,false,false,false,true,false,true,false,false,false,true,false,true,false,false,false,true,false,false,false,true,true,false,true,true,true,true,true,false,false,false,false,true,false,false,true,true,true,false,false,false,false,true,true
0.99,25,true,true,Sol,Centro,40.41845,-3.70544,Entire rental unit,Entire home/apt,4,1,2,3,127,2,200,2,60,344,24,4.62,4.75,4.77,4.8,4.78,4.89,4.6,true,24,3.24,false,true,false,true,false,true,true,true,true,true,true,false,true,true,false,true,true,true,true,false,false,false,true,false,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,false,false,true,true,false,false,false,false,true,true,true
0.99,25,true,true,Sol,Centro,40.41866,-3.70547,Entire rental unit,Entire home/apt,4,1,1,1,78,2,300,9,56,360,31,4.67,4.82,4.76,4.8,4.77,4.93,4.7,true,24,3.45,false,true,false,true,false,false,true,false,true,true,true,false,true,true,false,true,true,true,true,false,false,false,true,false,true,true,true,true,true,true,true,true,true,true,false,false,false,true,true,false,false,false,true,false,false,false,false,true,true,true
0.99,25,true,true,Palacio,Centro,40.42062,-3.70766,Entire rental unit,Entire home/apt,6,2,2,3,132,2,65,5,56,316,20,4.61,4.73,4.73,4.8,4.79,4.93,4.63,false,24,3.03,false,true,false,true,false,true,true,true,true,true,true,false,true,true,false,true,true,true,true,false,false,false,true,false,false,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,false,false,true,false,true,true,true
0.8,4,true,true,Universidad,Centro,40.42613,-3.70534,Private room in rental unit,Private room,3,1,1,1,28,3,1125,14,74,50,4,4.13,4.26,4.21,4.83,4.77,4.89,4.04,false,1,0.48,false,true,true,true,true,true,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,true,false,false,false,true,false,false,false,false,true,false,false,false,false,false,true,false,true
0.49,1,true,true,Universidad,Centro,40.42194,-3.70194,Entire rental unit,Entire home/apt,4,1,2,2,130,5,90,4,56,138,15,4.93,4.96,4.93,4.98,4.99,4.92,4.88,false,1,1.37,false,true,false,false,false,false,true,false,true,false,true,true,true,true,false,false,false,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,false,false,false,true,false,true,true,true,true,true,true
0.48,10,true,true,Ibiza,Retiro,40.41873,-3.67761,Entire rental unit,Entire home/apt,5,1,1,3,222,2,1125,15,75,13,1,4.75,4.67,4.92,4.75,4.83,5,4.83,false,8,0.13,false,true,false,true,true,false,false,false,true,false,false,false,false,false,false,true,true,false,true,false,false,false,true,false,false,false,false,true,false,false,false,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,true,true,true
1,12,true,true,Sol,Centro,40.41538,-3.70351,Private room in rental unit,Private room,2,1,1,1,35,1,1125,5,61,450,7,4.68,4.75,4.62,4.83,4.86,4.92,4.66,true,13,4.28,false,true,false,true,false,false,true,false,false,false,true,true,true,true,false,true,true,true,false,true,true,false,true,true,true,false,true,true,true,true,true,true,true,true,false,false,false,true,true,true,false,true,true,false,false,true,true,true,true,true
0.67,3,true,true,Universidad,Centro,40.42259,-3.70152,Entire loft,Entire home/apt,5,1,2,3,54,2,365,1,26,151,4,4.66,4.66,4.9,4.89,4.92,4.9,4.55,false,5,1.43,true,true,false,true,false,true,false,false,false,true,true,false,true,false,false,true,true,false,false,false,false,false,true,false,false,false,true,true,false,true,false,true,true,true,false,false,false,false,true,false,false,true,false,true,false,false,false,true,true,true
0.98,19,true,true,Cortes,Centro,40.41245,-3.69688,Entire loft,Entire home/apt,4,1,1,2,80,1,1125,14,74,440,27,4.77,4.87,4.86,4.89,4.92,4.91,4.75,false,19,4.11,false,true,false,false,false,true,true,false,true,true,true,false,true,false,false,true,true,false,false,false,false,false,true,false,false,false,true,true,false,true,true,true,true,true,false,false,false,false,true,false,false,true,false,false,false,false,false,true,true,true
0.48,3,true,false,Puerta del Angel,Latina,40.40777,-3.74013,Private room in residential home,Private room,2,1,1,1,22,2,6,0,0,211,0,4.76,4.77,4.75,4.93,4.95,4.49,4.75,false,3,2,false,true,false,true,false,true,false,false,false,false,true,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,true,false,false,true,false,true,true,true,false,false,false,false,true,false,false,true,true,false,false,false,false,false,true,true
0,1,true,true,Universidad,Centro,40.42744,-3.70658,Entire rental unit,Entire home/apt,4,1,1,1,81,7,60,9,34,284,0,4.83,4.94,4.8,4.91,4.94,4.87,4.8,false,1,2.68,false,true,true,true,true,true,true,false,true,false,true,true,true,false,false,false,true,false,true,false,false,false,true,false,false,false,true,true,false,true,true,true,true,true,false,true,false,false,true,true,false,true,false,true,false,true,false,true,true,true
0.69,4,true,true,Embajadores,Centro,40.40875,-3.70439,Entire rental unit,Entire home/apt,3,1,1,2,64,7,365,1,4,6,1,4.4,5,4.8,4,4.5,5,4,false,2,0.1,false,true,false,true,true,true,false,false,true,true,true,false,true,true,false,true,true,true,false,false,false,false,true,true,true,false,true,true,true,true,true,true,false,true,true,false,false,true,true,true,false,true,true,false,false,false,false,true,true,true
0.8,2,true,false,Universidad,Centro,40.42505,-3.71101,Other,Shared room,2,1,1,2,48,3,15,6,6,22,6,4.86,4.95,4.95,4.86,4.9,4.9,4.86,false,2,0.27,false,true,false,false,false,false,true,false,true,false,true,true,true,true,false,false,false,true,true,true,false,false,true,false,true,true,true,true,false,true,true,true,true,true,true,false,false,true,false,false,false,true,false,false,true,false,false,false,true,false
0.15,2,true,false,Embajadores,Centro,40.40773,-3.69476,Private room in rental unit,Private room,1,2,1,1,24,1,1125,0,1,11,1,4.64,4.82,4.18,5,4.91,5,4.73,false,1,0.1,false,true,false,true,true,false,false,false,true,true,true,true,true,false,true,false,true,false,true,true,false,true,true,false,true,true,false,true,false,true,true,true,true,true,false,false,false,false,true,false,true,true,true,false,false,true,false,true,true,true
0,1,true,false,Arapiles,Chamberí,40.43358,-3.70524,Private room in rental unit,Private room,2,1,1,1,35,1,4,0,0,1,0,5,5,5,5,5,5,5,false,1,0.01,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true
0.86,0,true,true,Cortes,Centro,40.41146,-3.69563,Entire loft,Entire home/apt,3,1,1,2,80,2,365,7,15,33,2,4.45,4.61,4.69,4.78,4.72,4.81,4.53,false,1,0.41,true,true,false,true,true,false,true,false,true,false,true,true,true,true,false,true,true,true,false,false,false,false,false,true,true,false,true,true,true,true,true,true,true,true,true,false,false,true,true,false,false,true,true,false,false,true,false,true,true,true
1,1,true,false,Numancia,Puente de Vallecas,40.40215,-3.66263,Private room in rental unit,Private room,2,1,1,1,28,4,80,5,65,28,3,4.82,4.75,4.68,4.86,4.86,4.54,4.79,true,2,0.27,true,true,false,false,true,true,true,false,false,false,true,true,true,false,true,false,true,false,true,true,false,false,true,false,false,false,false,false,false,true,true,true,true,true,false,false,false,false,true,false,false,true,false,false,false,true,false,true,true,true
1,56,true,true,Universidad,Centro,40.42411,-3.702033,Entire rental unit,Entire home/apt,4,1,2,2,62,1,1124,13,73,345,25,4.28,4.32,4.59,4.61,4.64,4.78,4.34,true,56,3.27,false,true,false,true,false,false,true,false,false,false,true,false,true,true,false,false,false,true,true,true,true,false,true,true,false,true,true,true,false,true,true,true,true,true,true,false,false,true,true,false,false,false,false,false,false,false,false,true,true,true
0,5,true,false,Sol,Centro,40.41523,-3.70831,Entire rental unit,Entire home/apt,4,1,1,1,66,2,40,0,0,400,0,4.51,4.59,4.59,4.81,4.81,4.95,4.62,false,3,3.79,true,true,false,true,false,true,false,true,true,true,true,false,true,false,false,true,true,false,false,true,false,false,true,false,false,false,true,true,false,true,false,true,true,true,false,false,false,false,true,false,false,true,true,false,false,false,false,true,false,true
0.48,10,true,true,Ibiza,Retiro,40.41667,-3.6756,Entire rental unit,Entire home/apt,5,1,1,3,222,2,1125,8,68,9,0,4.5,4.67,4.67,4.83,4.83,4.83,4.5,false,8,0.09,false,true,false,true,false,false,false,false,true,true,true,false,true,false,false,true,true,false,true,true,false,false,true,false,false,false,true,true,false,true,false,true,true,true,false,false,false,false,true,false,true,true,true,true,false,false,false,true,true,true
0.94,5,true,true,Embajadores,Centro,40.40786,-3.70223,Entire rental unit,Entire home/apt,2,1,1,1,60,3,60,0,36,62,0,4.75,4.8,4.8,4.86,4.92,4.76,4.59,false,3,0.64,false,true,false,true,true,true,false,false,false,false,true,false,false,false,false,false,true,false,true,true,false,false,false,false,false,false,true,true,false,true,false,true,true,true,false,false,false,false,true,false,false,true,false,false,false,false,false,true,true,true
1,1,true,false,Rios Rosas,Chamberí,40.44338,-3.69662,Private room in rental unit,Private room,1,1,1,1,34,1,60,0,32,14,1,5,4.92,5,5,5,5,5,false,1,0.14,false,true,false,false,false,false,false,false,false,false,true,true,false,false,false,false,true,false,false,true,false,false,false,false,false,true,true,true,false,true,true,true,true,true,false,false,false,false,false,false,true,true,true,false,true,false,false,true,true,false
0.82,1,true,true,Palacio,Centro,40.42001,-3.70824,Entire rental unit,Entire home/apt,8,2,3,5,101,3,120,1,7,181,13,4.55,4.68,4.75,4.8,4.8,4.93,4.66,false,1,1.74,true,true,true,false,true,true,false,false,false,false,true,false,true,false,false,false,true,false,true,false,false,false,true,false,false,true,true,true,false,true,true,true,true,true,false,false,false,false,true,false,false,true,true,true,false,true,false,true,true,true
1,56,true,true,Universidad,Centro,40.421505,-3.704962,Entire rental unit,Entire home/apt,4,1,1,2,55,1,1125,12,64,452,19,4.17,4.4,4.51,4.54,4.68,4.78,4.27,true,56,4.36,false,true,false,true,false,false,true,false,false,false,true,false,true,false,false,false,false,false,false,false,true,false,true,false,false,true,true,true,false,true,true,true,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,true,true,true
0,2,true,true,Almenara,Tetuán,40.46544,-3.69534,Other,Entire home/apt,4,2,2,2,100,2,27,15,41,41,0,4.44,4.49,4.54,4.69,4.67,4.61,4.34,false,2,0.42,true,true,true,true,false,true,true,false,true,false,true,true,true,false,false,false,true,false,true,false,true,false,true,false,false,false,true,true,false,true,false,true,true,true,false,false,false,false,true,true,false,true,false,false,false,true,true,false,true,true
0,1,true,true,Cortes,Centro,40.41328,-3.69498,Entire rental unit,Entire home/apt,2,1,1,1,75,2,90,0,0,213,0,4.57,4.43,4.58,4.76,4.85,4.96,4.5,false,1,2.04,false,true,false,true,true,false,false,false,true,false,true,false,false,false,false,true,true,false,false,false,false,false,true,false,false,false,true,true,false,true,false,true,true,true,false,false,false,false,true,false,false,true,true,false,false,false,false,true,true,false
0.81,4,true,true,Universidad,Centro,40.4259,-3.7025,Entire rental unit,Entire home/apt,2,1,1,1,76,14,1124,0,0,220,2,4.86,4.91,4.84,4.94,4.98,4.96,4.78,false,6,2.11,true,true,false,true,true,true,true,true,true,false,true,true,true,false,false,true,true,false,true,false,true,false,true,false,false,false,true,true,false,true,true,true,true,true,false,false,false,false,true,false,false,true,false,true,false,false,true,true,true,true
1,1,true,true,Embajadores,Centro,40.40912,-3.70074,Entire rental unit,Entire home/apt,3,1,1,3,68,4,330,7,40,21,14,4.9,4.95,4.95,4.9,5,4.9,4.81,false,1,0.28,true,true,false,true,false,true,true,false,true,false,true,true,true,true,false,false,false,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,false,false,true,true,true,false,true,false,false,false,true,true,true,true,true
0.25,0,true,true,Justicia,Centro,40.42463,-3.69692,Private room in rental unit,Private room,1,1,1,1,36,60,1125,1,1,31,1,4.86,4.81,4.9,4.84,4.97,4.9,4.81,false,1,0.3,false,true,false,true,false,false,false,false,true,false,true,false,false,false,false,true,true,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,true,true,false,false,false,false,true,false,false,false,false,false,true,false,false,true,false,true
0.63,9,true,true,Palacio,Centro,40.41301,-3.70848,Entire rental unit,Entire home/apt,4,1,1,2,136,2,180,9,67,21,1,4.86,4.67,5,4.9,4.86,4.9,4.81,false,8,0.24,false,true,false,true,false,true,false,false,false,false,true,false,true,false,false,false,true,false,true,false,false,false,true,false,false,false,true,true,false,true,true,true,true,true,false,false,false,false,true,false,false,true,false,true,false,true,false,true,true,true
0.63,9,true,true,Embajadores,Centro,40.41368,-3.70544,Entire rental unit,Entire home/apt,3,1,1,2,85,3,180,2,60,21,3,4.8,4.62,4.86,4.81,4.76,5,4.52,false,8,0.22,false,true,false,true,false,true,false,false,false,true,true,false,true,false,false,false,true,false,true,false,false,false,false,true,false,false,true,true,false,true,true,true,true,true,false,false,false,false,true,false,false,true,true,false,false,false,false,true,true,true
